0.54245752409011028,0.3016525230034181,0.54245752409011028,0.80932930497970512,0.80932930497970512,0.80932930497970512,1.0,0.80932930497970512,0.80932930497970512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.091559290078412556,0.091559290078412556,0.091559290078412556,0.71770637739906396,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.9034620585085742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.37876954440066307,0.9034620585085742,0.80932930497970512,0.9034620585085742,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3016525230034181,0.3016525230034181,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.9034620585085742,0.80932930497970512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.62870743572338983,0.80932930497970512,0.9034620585085742,0.9034620585085742,0.9034620585085742,1.0,0.80932930497970512,1.0,0.80932930497970512,0.9034620585085742,0.80932930497970512,0.37876954440066307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.45909420598833423,0.37876954440066307,0.54245752409011028,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.9034620585085742,0.9034620585085742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.80932930497970512,0.62870743572338983,0.9034620585085742,0.9034620585085742,0.80932930497970512,0.9034620585085742,0.80932930497970512,0.80932930497970512,1.0,0.80932930497970512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.80932930497970512,0.091559290078412556,0.71770637739906396,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.9034620585085742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.80932930497970512,0.02942343475051111,0.80932930497970512,0.80932930497970512,0.80932930497970512,1.0,0.80932930497970512,0.9034620585085742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.80932930497970512,0.02942343475051111,0.80932930497970512,0.80932930497970512,1.0,0.62870743572338983,0.9034620585085742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.80932930497970512,0.80932930497970512,0.3016525230034181,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.9034620585085742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.45909420598833423,0.3016525230034181,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.9034620585085742,0.80932930497970512,0.80932930497970512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.80932930497970512,0.15782064350027628,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.71770637739906396,0.80932930497970512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9034620585085742,0.3016525230034181,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.9034620585085742,0.80932930497970512,0.80932930497970512,0.9034620585085742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.62870743572338983,0.80932930497970512,0.15782064350027628,0.9034620585085742,1.0,0.80932930497970512,0.80932930497970512,0.80932930497970512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.37876954440066307,1.0,0.54245752409011028,1.0,1.0,1.0,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.9034620585085742,0.80932930497970512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9034620585085742,0.02942343475051111,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,0.80932930497970512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.54245752409011028,0.3016525230034181,0.02942343475051111,0.9034620585085742,0.80932930497970512,0.80932930497970512,0.80932930497970512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.091559290078412556,0.091559290078412556,0.54245752409011028,0.80932930497970512,0.80932930497970512,0.80932930497970512,1.0,0.9034620585085742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
